license_id,name,owner,status,status_date,street,city,zip,phone,county,service_type
"1108825","Personal Care Assistance LLC","","Active","","2355 HIGHWAY 36 W # 481","Saint Paul","55113","(616) 634-1297","Ramsey","Home and Community Based Services"
"1097636","Personal Pro Care Inc","","Active","","2233 UNIVERSITY AVE W STE 421","Saint Paul","55114","(651) 645-0036","Ramsey","Home and Community Based Services"
"1108684","Personalized Care For All","","Active","","1821 UNIVERSITY AVE W STE 304","Saint Paul","55104","(651) 478-6770","Ramsey","Home and Community Based Services"
"1014473","Persons Tami C","","Active","","537 W 1ST ST","Saint Charles","55972","(507) 313-3053","Winona","Family Child Care"
"1073514","Perttu Veronica","","Active","","1000 Lake Susan Hills Drive","Chanhassen","55317","(952) 270-3256","Carver","Family Child Care"
"1108402","Pervenanze Ryan James & Eickmeyer Pervenanze Amelia Alan","","Active","","St. Louis County","","","","License number: 1108402","Child Foster Care"
"1088130","Pesola Alisha M","","Active","","417 4th St SW","Staples","56479","(218) 330-8151","Todd","Family Child Care"
"1067463","Pete & Joanne Timbeross","","Active","","5617 VILLA RD NW","Rochester","55901","(507) 206-3339","Olmsted","Home and Community Based Services"
"1120822","Peter Deborah Mary","","Active","","6506 106TH AVE N","Brooklyn Park","55445","(612) 247-8147","Hennepin","Family Child Care"
"1065533","Peter Pan Preschool & Childcare","","Active","","2195 Rolling Green Ln","North Mankato","56003","(507) 387-8213","Nicollet","Child Care Center"
"1106802","Peterfeso Charlie Sylvester & Peterfeso Jenna Dawn","","Active","","Rice County","","","","License number: 1106802","Child Foster Care"
"1127481","Peters Amanda Lea","","Active","","Dakota County","","","","License number: 1127481","Child Foster Care"
"1124590","Peters Danielle Margaret","","Active","","13990 ASHFORD PATH","Rosemount","55068","(651) 226-2710","Dakota","Family Child Care"
"1127430","Peters Eugene Thomas","","Closed","12/16/2025","Kanabec County","","","","License number: 1127430","Child Foster Care"
"1054106","Peters Kathleen","","Active","","15860 Osmium St NW","Ramsey","55303","(763) 670-8873","Anoka","Family Child Care"
"1081319","Peters Marcus C","","Active","","St. Louis County","","","","License number: 1081319","Child Foster Care"
"1014361","Peters Melanie A","","Active","","124 Sunrise Trail","Sauk Centre","56378","(320) 352-0291","Stearns","Family Child Care"
"1128644","Peters Samantha Jo","","Active","","301 7TH ST S","Montrose","55363","(763) 443-0347","Wright","Family Child Care"
"1096306","Peters Tangela Danielle","","Active","","12130 Gantry Lane","Apple Valley","55124","(952) 210-4723","Dakota","Family Child Care"
"1006598","Peters Tanya T dba Kidz R Us","","Active","","1023 VINCENT AVE N","Minneapolis","55411","(612) 227-1674","Hennepin","Family Child Care"
"1117820","Peters Theodore Allen & Peters Renae Michelle","","Revoked","03/05/2025","Olmsted County","","","","License number: 1117820","Child Foster Care"
"1028401","Peters Tonya Sue","","Active","","5056 S Park Drive","Savage","55378","(612) 290-6066","Scott","Family Child Care"
"1115146","Petersen Caitlin Arlene","","Active","","505 LAKEVIEW ST S","Lake Benton","56149","(507) 828-5027","Lincoln","Family Child Care"
"1096698","Petersen Jessica Ann","","Active","","149 Sunset Dr","Belle Plaine","56011","(712) 790-9667","Scott","Family Child Care"
"1089992","Petersen Jill Marie & Petersen Jessica Leona Lou","","Active","","Blue Earth County","","","","License number: 1089992","Child Foster Care"
"1101863","Petersen Josphine Marie","","Active","","Martin County","","","","License number: 1101863","Child Foster Care"
"214958","Petersen LeAnn M","","Active","","26975 Iberia Ave","Lakeville","55044","(952) 469-5805","Dakota","Adult Foster Care"
"1061720","Petersen Lisa","","Active","","73974 320TH ST","Racine","55967","(507) 273-9126","Mower","Family Child Care"
"1125082","Petersen Mackenzie Maureen","","Active","","6608 TOBERG ST","Bock","56313","(320) 364-3593","Mille Lacs","Family Child Care"
"112742","Petersen Patricia","","Active","","212 S PRAIRIE AVE","Porter","56280","(507) 829-2486","Yellow Medicine","Family Child Care"
"1124766","Petersen Rebecca Ann dba Sweet Retreat Daycare","","Active","","10058 191ST AVE NW","Elk River","55330","(763) 228-9241","Sherburne","Family Child Care"
"1124721","Petersen Sherry Lynn & Petersen Heath Allen","","Active","","Anoka County","","","","License number: 1124721","Child Foster Care"
"1128656","Petersen Timothy Scott & Petersen Brandi Danielle","","Active","","Otter Tail County","","","","License number: 1128656","Child Foster Care"
"1123226","Peterson Amanda Belle & Peterson Joshua David","","Active","","Lake of the Woods County","","","","License number: 1123226","Child Foster Care"
"1127689","Peterson Amy Jo dba Gramma's Loving Arms Child Care LLC","","Closed","09/14/2025","1137 OAK ST","Red Wing","55066","(651) 703-3386","Goodhue","Family Child Care"
"1108062","Peterson Anna C","","Conditional","04/01/2024","29018 PALM ST NW","Isanti","55040","(651) 274-1840","Isanti","Family Child Care"
"1023104","Peterson Carrie A","","Active","","37239 250TH AVE","Goodhue","55027","(651) 380-0031","Goodhue","Family Child Care"
"1076387","Peterson Colonial Homes, Inc. House 1","","Active","","4866 HIGHWAY 31","Brookston","55711","(218) 453-4564","St. Louis","Home and Community Based Services"
"1104371","Peterson Daniel D & Peterson Kathie R","","Active","","6334 CHRISTMAS POINT RD NW","Walker","56484","(763) 267-7400","Cass","Adult Foster Care"
"112759","Peterson Darlene J","","Closed","12/19/2025","787 DRESDEN DR","Chaska","55318","(952) 649-2560","Carver","Family Child Care"
"1125266","Peterson Dustin Wayne","","Closed","10/09/2025","Mille Lacs County","","","","License number: 1125266","Child Foster Care"
"1068322","Peterson Family Living","","Active","","6334 CHRISTMAS POINT RD NW","Walker","56484","(218) 547-4707","Cass","Home and Community Based Services"
"112776","Peterson Georgia","","Closed","11/21/2025","911 E Lk Victoria Rd SE","Alexandria","56308","(320) 491-5519","Douglas","Family Child Care"
"1053906","Peterson Gloria Mae","","Active","","3410 115TH LN NW","Coon Rapids","55433","(612) 205-2066","Anoka","Adult Foster Care"
"1125452","Peterson Jasmin Taylor","","Active","","508 LINCOLN ST N","Atwater","56209","(320) 815-1483","Kandiyohi","Family Child Care"
"1103132","Peterson Jason Dallas & Peterson Melanie Sarah","","Active","","Hennepin County","","","","License number: 1103132","Child Foster Care"
"1117906","Peterson Jeremy Richard & Peterson Alina Marie","","Closed","07/15/2025","Olmsted County","","","","License number: 1117906","Child Foster Care"
"1125411","Peterson Judy Ann & Peterson Donald John","","Active","","St. Louis County","","","","License number: 1125411","Child Foster Care"
"1124597","Peterson Kalvin Ray & Peterson Melissa Marie","","Active","","St. Louis County","","","","License number: 1124597","Child Foster Care"
"1114440","Peterson Katelyn Dorothy","","Revoked","12/15/2023","6180 S 1ST ST","Waverly","55390","(612) 419-8383","Wright","Family Child Care"
"1116717","Peterson Katie Rebecca & Peterson Brandt Conrad","","Active","","Otter Tail County","","","","License number: 1116717","Child Foster Care"
"1079308","Peterson Kay Helene","","Active","","St. Louis County","","","","License number: 1079308","Child Foster Care"
"1126597","Peterson Kris Noelle & Peterson Linda Lorraine","","Active","","Hennepin County","","","","License number: 1126597","Child Foster Care"
"1123790","Peterson Laura Kay & Peterson Heath Alan","","Active","","Becker County","","","","License number: 1123790","Child Foster Care"
"1120046","Peterson Laura Lea","","Active","","Itasca County","","","","License number: 1120046","Child Foster Care"
"1019842","Peterson Lisa J & Peterson Scott S","","Active","","Faribault County","","","","License number: 1019842","Child Foster Care"
"1091332","Peterson Marilee Jean & Peterson Daryl Duane","","Closed","12/16/2025","Sibley County","","","","License number: 1091332","Child Foster Care"
"1128668","Peterson Matthew Gary & Peterson Shawn Michael","","Active","","Hennepin County","","","","License number: 1128668","Child Foster Care"
"1115902","Peterson Melissa Ann","","Active","","3953 OVER THE HILL RD","Fort Ripley","56449","(218) 820-2616","Crow Wing","Family Child Care"
"1080118","Peterson Micaela A","","Closed","08/16/2025","6220 Girard Ave S","Richfield","55423","(612) 227-9113","Hennepin","Family Child Care"
"1051721","Peterson Naomi G & Peterson Alea L","","Active","","2001 DARLING AVE E","Alexandria","56308","(320) 808-1549","Douglas","Family Child Care"
"1123877","Peterson Parris Antoinette","","Active","","Hennepin County","","","","License number: 1123877","Child Foster Care"
"1125949","Peterson Ramona Rachelle","","Active","","Scott County","","","","License number: 1125949","Child Foster Care"
"233384","Peterson Roxanne M","","Active","","12421 19th Ave NW","Rice","56367","(320) 260-6548","Benton","Family Child Care"
"1098373","Peterson Sally Marie","","Active","","Swift County","","","","License number: 1098373","Child Foster Care"
"1128992","Peterson Samantha Marie & Peterson Jamie Jon","","Active","","Cass County","","","","License number: 1128992","Child Foster Care"
"1096520","Peterson Sandra Jo","","Active","","Otter Tail County","","","","License number: 1096520","Child Foster Care"
"1076440","Peterson Schmit Sharon A","","Active","","266 123rd Ave SE","Foley","56329","(320) 980-1024","Benton","Adult Foster Care"
"112836","Peterson Shirley Myann","","Active","","4526 GREENHAVEN DR","Vadnais Heights","55127","(651) 426-0005","Ramsey","Adult Foster Care"
"1126181","Peterson Stephanie Ann","","Active","","15903 FALCON AVE N","Hugo","55038","(651) 271-7955","Washington","Family Child Care"
"1114694","Peterson Stephanie Elizabeth","","Active","","715 4TH ST SW","Waseca","56093","(507) 514-8531","Waseca","Family Child Care"
"213882","Peterson Tammy","","Active","","13741 FORDHAM CT","Apple Valley","55124","(651) 398-6783","Dakota","Family Child Care"
"1124702","Peterson Terri Jo & Domke Steven James","","Closed","12/11/2025","Olmsted County","","","","License number: 1124702","Child Foster Care"
"1081899","Peterson Trisha Jean","","Active","","309 6TH ST NW","East Grand Forks","56721","(218) 478-4381","Polk","Family Child Care"
"1089962","Peterson Vanessa Mae","","Revocation Order Issued/Under Appeal/May Operate","06/19/2025","5396 LOON LN NW","Rochester","55901","(507) 993-2004","Olmsted","Adult Foster Care"
"1116370","Peterson Whitney Emelia & Peterson Bjorn Olaf","","Active","","Hennepin County","","","","License number: 1116370","Child Foster Care"
"1118073","Peterson-Paquin Margery Ann","","Active","","28347 112TH ST NW","Zimmerman","55398","(763) 350-6369","Sherburne","Adult Foster Care"
"234595","Petranek Jordan & Willette Jadene dba Lil Dragons Corner Care LLC","","Active","","575 MAIN ST S","Pine City","55063","(320) 438-8139","Pine","Family Child Care"
"1085899","Petron Roberta Jean","","Active","","826 W STANTON AVE","Fergus Falls","56537","(218) 770-8371","Otter Tail","Family Child Care"
"1062075","Petron Tessa Jo","","Active","","21595 63rd St","Royalton","56373","(320) 241-6639","Morrison","Family Child Care"
"1125645","Petrowske Tessa Lee & Petrowske Kurt Alan","","Closed","09/08/2025","Beltrami County","","","","License number: 1125645","Child Foster Care"
"1127599","Petry Jennifer Anne & Petry Brian Allan","","Active","","Houston County","","","","License number: 1127599","Child Foster Care"
"1127263","Petry Jennifer Marie dba Cedar Hollow Forest School","","Active","","3727 W ARROWHEAD RD","Duluth","55811","(320) 226-1296","St. Louis","Family Child Care"
"1098353","Petsuch Krista L","","Active","","13201 ABLE ST NE","Blaine","55434","(763) 245-1394","Anoka","Family Child Care"
"1128988","Pettibone-Cambronne Jamie Marie & Pettibone Michael John","","Active","","Mille Lacs County","","","","License number: 1128988","Child Foster Care"
"1091541","Pettit Brielle Rhianna","","Active","","201 Country Court Drive","Albany","56307","(320) 510-2439","Stearns","Family Child Care"
"1098721","Pettitt Beth Ann & Wubbels Andrew Jeffrey","","Active","","Dakota County","","","","License number: 1098721","Child Foster Care"
"1102492","Pettitt Sarah Pamela","","Active","","910 UPPER COVE RD","Minnetrista","55364","(952) 454-0780","Hennepin","Family Child Care"
"1124835","Petty Shakayla Malaine","","Closed","08/11/2025","Hennepin County","","","","License number: 1124835","Child Foster Care"
"1128149","Petty Shakayla Malaine","","Active","","Hennepin County","","","","License number: 1128149","Child Foster Care"
"1079044","Pexa Samantha J","","Active","","24351 E Cedar Lake Dr","New Prague","56071","(612) 298-0062","Scott","Family Child Care"
"1021869","Pfab Brenda J","","Active","","5309 Glenwood St","Duluth","55804","(218) 428-4392","St. Louis","Family Child Care"
"1126329","Pfaff Kallie Marie","","Active","","7544 155TH AVE","Milaca","56353","(612) 644-8749","Mille Lacs","Family Child Care"
"1115998","Pfaff Kelsie Ann dba Kelsies Kiddos","","Active","","24102 320TH AVE","Pierz","56364","(320) 828-1157","Morrison","Family Child Care"
"201482","Pfarr Julie","","Active","","809 12th St N","New Ulm","56073","(507) 354-8289","Brown","Family Child Care"
"233365","Pfeifer Tanya Louise","","Active","","12620 FAIRGREEN AVE","Apple Valley","55124","(612) 578-2677","Dakota","Family Child Care"
"1124713","Pfiffner BryAnna C & Cornell Kevin R","","Active","","Washington County","","","","License number: 1124713","Child Foster Care"
"1063819","Pflueger Allison M","","Active","","636 Brittany Blvd","Foley","56329","(763) 234-0118","Benton","Family Child Care"
"1087799","pfreemanhomes","","Active","","11323 193RD AVE NW","Elk River","55330","(763) 234-7068","Sherburne","Home and Community Based Services"
"1121355","Phan Arianhna Nashal","","Active","","Hennepin County","","","","License number: 1121355","Child Foster Care"
